gene_id	gene_short_name	YPGR_Day1_Rep1	YPGR_Day2_Rep1	YPGR_Day3_Rep1	YPGR_Day4_Rep1	YPGR_Day5_Rep1	YPD_Day1_Rep1	YPD_Day2_Rep1	YPD_Day3_Rep1	YPD_Day4_Rep1	YPD_Day5_Rep1	YPGR_Day1_Rep2	YPGR_Day2_Rep2	YPGR_Day3_Rep2	YPGR_Day4_Rep2	YPGR_Day5_Rep2	YPD_Day1_Rep2	YPD_Day2_Rep2	YPD_Day3_Rep2	YPD_Day4_Rep2	YPD_Day5_Rep2	YPGR_Day1_Rep3	YPGR_Day2_Rep3	YPGR_Day3_Rep3	YPGR_Day4_Rep3	YPGR_Day5_Rep3	YPD_Day1_Rep3	YPD_Day2_Rep3	YPD_Day3_Rep3	YPD_Day4_Rep3	YPD_Day5_Rep3
YDR042C	YDR042C	2575.915039	2588.46167	2518.862549	2233.286133	2214.318115	2018.447021	2406.750244	1926.753906	2182.880859	2243.577637	2316.266602	2375.719482	2256.490479	2143.970215	2225.236084	1984.358398	2074.351318	2135.642822	2231.142822	2188.440918	2248.843506	1844.924805	2087.240234	2138.931152	1966.664673	1676.460938	2060.113281	2104.7146	1881.517822	1943.731812
YOR161W-A	YOR161W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL031C-A	YFL031C-A	17.864788	24.68663	32.4846	31.597174	22.6164	4.592017	9.924895	21.578388	19.383364	18.807367	14.8247	8.603188	31.069593	3.658355	11.431687	13.634792	17.975336	27.127552	26.963959	29.910908	17.359373	7.368078	4.742252	11.777411	15.078737	28.176413	9.887815	6.794991	18.98875	16.70866
YER085C	YER085C	224.63739	167.687042	153.060089	141.122269	135.892944	366.578674	442.339172	358.808105	394.757965	421.416107	223.163666	80.909569	96.351562	84.746689	73.497604	385.531006	392.298767	408.995697	393.002197	383.293732	287.68634	193.094437	139.758041	137.178452	163.346298	338.9151	406.227356	461.353943	367.724243	361.565186
YDR273W	DON1	5024.638672	5062.703613	5501.455078	5550.463867	6089.390137	4487.891113	5168.459473	5172.460938	5138.557617	5187.02002	5085.675293	6070.505371	5515.952637	5956.419922	6215.251953	4764.361816	4983.833008	4943.154297	5414.367676	5376.197266	5189.031738	5458.356445	5606.765137	5873.820312	6306.458984	4327.120117	4849.410645	5210.805176	5022.292969	5578.302246
YNL019C	YNL019C	4333.582031	4059.907959	4461.429688	3944.374756	4239.802246	4174.75293	4814.671875	4184.707031	4119.567871	4178.312012	4214.245605	4972.583496	4756.335938	4401.154297	4136.379395	4692.105957	4424.578125	4398.064453	4684.226562	4460.965332	4991.694824	5445.446289	4842.722168	4764.901367	4815.263672	4098.689453	4707.719727	4709.516113	4462.919922	4760.046387
YJL043W	YJL043W	5590.477051	5254.600098	5719.123047	5763.224609	5804.748535	5682.932129	6782.519531	6844.263672	7453.351562	7825.968262	5899.66748	7241.683105	6527.983398	6632.425781	6737.79248	5801.240234	6205.875977	6522.354492	7193.894531	7519.715332	6323.771484	7113.852539	6650.475098	5315.825684	6572.837891	5650.190918	6842.457031	7318.049316	5652.137207	8420.386719
YCR010C	ADY2	5368.931152	5496.098145	5194.705078	4807.595703	4636.65332	4850.165039	6041.522949	5116.866699	5256.46875	5743.70166	5724.260254	5155.196289	5354.69043	4602.039062	4418.933105	5181.161133	4837.62793	4718.099609	4814.249023	4914.258301	5379.846191	4867.07959	4454.26416	5037.083008	4696.440918	4549.372559	5108.407227	5376.382812	4753.301758	5113.858887
YNR003W-A	YNR003W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL099W	SGA1	4309.813965	3610.175293	3750.270508	3813.056885	4127.745605	4481.275879	3502.243896	4902.242676	4395.141602	4286.660645	4643.480957	4515.896973	4381.382812	4266.524902	4118.213379	5234.820801	5126.810547	5104.461914	4937.706543	4713.56543	4983.032715	4591.320801	4225.966309	4086.694336	4088.408203	5001.65625	4627.524902	4461.90918	4347.569336	4563.553223
YDR260C	SWM1	3619.309326	3320.330078	3362.8479	3194.053955	3326.345459	3191.373779	3751.954834	2597.948242	2309.887939	2202.825195	3429.267822	3545.695068	3526.85791	3424.826416	3301.123535	3575.810791	3229.89502	2705.340332	2452.776123	2260.181152	3711.851074	3944.98291	3357.851562	3523.179443	3362.561768	3158.509277	3393.837891	3115.877441	2636.037109	2716.169678
YPR077C	YPR077C	4528.095215	4145.455078	4120.741211	4190.110352	4202.609863	5079.314453	4579.057617	5502.035156	5481.064453	5715.134277	4305.276855	4027.10083	4222.51709	3896.518799	3885.082764	5173.126465	5170.027832	5122.125488	5071.762695	5073.446289	4451.793945	4335.660156	3621.88208	3795.242432	3902.779053	5209.383301	5099.334961	5709.913574	5680.032715	6173.416992
YIL065C	FIS1	677.86792	577.168762	502.412323	492.106842	346.29483	495.091766	795.817017	644.395752	567.847107	612.583374	618.548035	490.487122	472.836792	426.078918	341.522034	474.799622	465.683289	537.984253	502.027344	456.467102	707.727844	522.211182	376.005432	402.247437	433.035217	627.308411	763.761902	766.665527	770.666199	828.457703
YGR226C	YGR226C	72.141197	85.469322	88.186073	80.809669	80.059753	58.364407	91.935295	68.897621	61.70192	67.213928	67.686554	82.245369	75.699417	87.936485	89.341736	53.39077	63.760509	59.504738	48.338539	54.209206	67.988747	54.720074	65.06221	80.141914	73.182808	88.08638	73.05899	69.656631	70.160126	69.561066
YBR018C	GAL7	1029.230591	927.48175	843.357239	798.783142	791.602051	945.13562	684.880676	1022.487488	1035.956177	947.611084	975.647888	961.711914	940.401855	932.345642	822.238464	963.158203	974.00061	991.878418	973.208862	990.394836	1046.872314	883.740417	972.516357	880.086426	816.254089	1084.906372	907.808044	971.640381	978.103516	983.930542
YPR078C	YPR078C	4171.983398	3733.685059	3400.289551	3498.205078	3509.092285	4803.991699	4172.51416	4933.077637	4973.672852	5169.51709	4021.763184	3508.902832	3639.970215	3324.465332	3126.750732	4629.911621	4628.266113	4644.453125	4563.071777	4674.192383	4046.334229	3359.556152	3243.180908	3177.523926	3087.390625	4654.772461	4677.55127	5394.793945	5181.661621	5610.585449
YMR303C	ADH2	1924.791504	1891.476807	2096.943115	2035.251099	2108.087402	2003.942871	2360.912354	2270.213623	2280.318604	2339.646973	2112.280518	2293.84375	2286.991943	2031.918457	1959.463379	2099.362793	1987.710205	1944.34082	2033.035889	1996.230347	2200.553223	2225.072754	2149.108887	2193.259766	2165.968262	1775.944214	2162.474121	2065.172607	1962.647095	1943.887207
YOR242C	SSP2	1549.190063	1622.966309	1627.621704	1557.053101	1578.039917	1282.828857	1139.911865	1263.853394	1263.028931	1225.846313	1384.22937	1355.588379	1372.242188	1356.262817	1372.045898	1185.408325	1119.528198	1058.094604	1081.470337	988.814453	1334.952393	749.739563	1552.086426	1417.946899	1501.927979	1098.772583	1077.544434	1104.54248	1063.204468	1031.430786
YPR035W	GLN1	3606.888916	3028.145264	2623.241943	2674.487549	2846.211426	4156.783203	2603.225342	4014.481445	3773.49585	3711.241943	3387.314453	2698.985107	2903.919922	2846.567383	2630.548096	4274.220703	4221.915527	3992.541016	3782.00293	3629.075684	3545.876953	2993.312256	2931.592529	2845.317139	2888.27832	4300.82666	3831.992432	3927.118652	3950.874268	3629.061035
YIL154C	IMP2'	360.712341	273.96524	288.415985	238.636963	198.750183	507.181152	546.718384	607.550354	656.262146	717.897278	416.074921	375.668243	373.499298	283.095947	242.090759	558.481262	606.447205	644.991577	748.391235	918.830811	431.083923	427.90036	305.359222	254.063736	197.73291	426.115723	487.535736	514.730164	511.425293	651.131348
YDR522C	SPS2	2685.037842	2844.977295	2706.362305	2586.354248	2630.107422	2226.711182	2514.595459	2332.520264	2633.378174	2617.390869	2558.018555	2642.558594	2553.310059	2576.675781	2525.550781	2218.291748	2232.246338	2051.234131	2103.531738	1977.275879	2509.709961	2034.460571	2507.821289	2607.219238	2452.105957	2194.19165	2189.479736	2271.154297	2017.861816	2076.873535
YOR190W	SPR1	6431.251953	6386.704102	6353.710449	6443.619141	6578.12793	5615.736328	4969.79541	5894.88623	6008.296387	6049.967285	6279.998047	6778.338867	6615.620605	6651.697754	6527.408691	5929.009766	5665.962891	5617.20166	5731.280762	5571.69043	6325.356445	5946.613281	6605.722656	6584.27832	6592.956543	5914.950195	5761.98291	6199.968262	5681.391113	6157.194824
YNR007C	ATG3	1854.033691	1758.089478	1737.47644	1743.565063	1701.542969	1673.428101	1633.683716	1647.718384	1641.187134	1662.696777	1712.019043	1831.731934	1888.506714	1703.392334	1608.682129	1673.219727	1716.61853	1704.520874	1654.453735	1637.979736	1889.620728	1656.767334	1806.61145	1812.651733	1735.934326	1536.500244	1624.454224	1850.255249	1710.309082	1760.699097
YNL033W	YNL033W	2785.234131	2533.652832	2760.377441	2631.317627	2583.760986	2619.624756	3067.00708	2701.052979	2657.302002	2784.466797	2793.720947	3098.415039	2961.739746	2767.889893	2646.85791	2877.991943	2775.405518	2666.069092	2843.704346	2791.007568	3189.447998	3360.594238	2975.922607	2961.089355	2975.609619	2502.625244	2969.876709	2972.069092	2838.820312	3037.776611
YML009C-A	YML009C-A	271.400543	299.04538	377.107849	378.484589	396.519897	329.25592	318.681671	262.680389	275.534119	238.161453	309.598969	371.14151	333.871674	318.55127	335.251617	331.849243	347.79834	331.228943	335.961731	267.948547	337.316498	148.865494	284.764313	343.061096	312.707733	252.62587	230.453491	210.126877	221.410889	214.473022
YJL037W	IRC18	6683.337402	5921.257324	5517.495117	5164.717773	5030.28125	6666.785156	8018.294434	6648.019043	6828.419434	6676.275879	6816.355957	5766.549316	5884.856445	5430.422363	5202.093262	6738.09082	6736.563477	6561.604004	6629.782227	6430.485352	6438.323242	4558.069824	5112.833008	5498.958496	5282.814941	6038.415039	6772.65625	6862.099609	5891.267578	6338.225586
YFL038C	YPT1	5551.29834	3239.554443	2629.59375	2266.037354	2251.951172	5637.786621	7553.254395	5741.345215	6188.243164	6781.910645	5523.286133	2751.481201	3554.696777	2234.477295	2054.830811	6274.902344	5986.560547	6192.713379	6403.329102	6927.046387	5942.314941	3609.375	2341.197754	2336.396729	2208.71167	5338.225586	6625.680664	6662.081055	6528.624512	6517.306152
YPL135W	ISU1	974.409424	986.821167	1003.516479	1051.975464	1082.495728	957.062927	992.701782	1094.227173	1146.545166	1229.108276	956.712402	1198.038818	1095.743652	949.699646	964.250549	895.882996	895.538269	809.49231	990.542358	825.696838	809.19812	923.702637	838.962036	943.800903	918.632629	727.080505	796.91333	908.953613	816.369934	792.641113
YDL155W	CLB3	368.753052	368.332306	368.289825	360.553314	369.407288	843.432983	549.832031	796.350647	765.984741	676.046021	339.214783	338.148346	370.079437	333.32373	297.467957	865.952576	755.226135	721.275269	708.185547	614.435425	384.116669	349.213867	367.759644	337.485657	354.066162	786.797119	647.676086	776.785706	773.393799	779.842468
YJL077W-B	YJL077W-B	42.413879	23.970978	30.500256	22.847118	43.314526	40.939545	13.850126	24.097412	18.393162	30.371809	30.439583	53.085087	30.780005	48.491333	28.841002	54.290253	33.775581	56.854389	39.049385	25.44665	25.472153	25.082552	22.007118	27.309711	27.678295	68.119759	26.099251	24.036972	41.362171	46.953094
YMR017W	SPO20	4520.118652	4719.979004	4795.471191	4783.70459	5011.157715	3887.218506	3547.919922	4177.475586	4259.086914	4405.649414	4391.085938	4991.90918	4879.020996	4811.183594	4531.34668	4396.363281	4316.984375	4300.032227	4173.709473	4183.736328	4914.67041	5531.734863	5149.352539	5009.195801	5014.207031	4301.780762	4161.006836	4496.988281	4247.276855	4306.987305
YBL107W-A	YBL107W-A	4.324069	4.469505	2.413204	5.43538	4.598346	4.748396	5.617836	2.525665	4.078801	2.249073	2.311769	3.837816	6.52912	5.369602	8.595574	4.298587	4.611706	2.934182	4.114857	3.062963	6.397905	1.740047	7.446026	8.265049	5.699137	6.256708	3.426306	0.544756	1.02432	1.318998
YDR405W	MRP20	717.033325	563.592285	422.321136	298.952362	246.886017	859.250671	1041.607178	856.81189	758.05835	870.082947	813.565674	552.674255	687.765686	378.566101	272.09494	816.987	826.966248	764.256348	732.058533	654.60321	855.490662	745.583191	531.243652	328.170868	248.512863	668.903748	858.52594	867.551636	770.693604	833.938293
YJL160C	YJL160C	7545.087402	7826.881836	8082.02002	7972.631348	8537.824219	6384.629395	7625.150391	6454.712891	6772.887207	7043.164062	7213.717773	9049.298828	8389.697266	8540.035156	8617.094727	6210.515625	6630.38916	6673.376465	6911.708984	6925.681641	7677.05957	7895.371094	7595.143066	8063.206055	8186.386719	5986.491211	6667.700684	6675.740234	6107.597656	6576.336426
YDR523C	SPS1	1739.717529	1729.780273	1655.786011	1654.052734	1603.888916	1523.569702	1300.809814	1677.093628	1557.325073	1722.468018	1627.369751	1653.982544	1671.616699	1551.363403	1398.53186	1543.667969	1536.107056	1562.349731	1420.115234	1427.729126	1741.096069	1493.586182	1667.634521	1523.424927	1460.116943	2042.793091	1541.48645	1544.061035	1480.545776	1561.927612
YKR066C	CCP1	382.452576	234.699188	199.382141	226.34494	179.87883	546.989929	190.846802	527.270691	502.580353	483.215149	436.939758	265.174683	334.697845	225.745651	222.856201	561.364868	537.886658	531.508606	493.185852	428.80545	390.794159	244.630722	219.813553	151.099808	157.373047	488.509918	506.609894	495.437988	616.674011	615.84375
YLR031W	YLR031W	175.701965	168.506195	179.094955	204.812256	204.861465	176.092148	40.641548	149.030106	114.124786	124.0373	159.293381	161.59726	160.874664	141.796921	118.302261	124.213936	122.060997	156.995605	116.468521	127.284988	152.264206	83.997856	114.254913	123.808067	141.17984	174.950012	137.84787	126.138901	114.001724	96.836716
YOR089C	VPS21	283.118713	66.807442	59.900364	43.24519	38.805965	590.351379	637.580261	671.325684	655.735413	733.836731	226.996979	65.58902	88.30291	66.311905	53.568714	597.256287	593.365356	598.052979	530.93689	495.302307	297.749817	120.880692	82.318306	85.5327	92.424202	470.579315	585.166199	576.779785	503.886383	439.548981
YGR169C-A	YGR169C-A	341.587463	413.615662	447.978027	449.796265	417.27713	277.178528	375.81308	222.672348	281.611389	260.870453	305.630432	281.655792	301.214081	312.520599	320.93866	265.088928	270.702179	276.045532	230.976791	280.339447	358.439667	520.074524	423.601074	406.803253	351.950562	282.402557	382.650055	628.181763	607.88678	668.272583
YPL130W	SPO19	437.366089	441.129608	314.273865	296.720245	300.229858	491.445465	439.773468	389.956055	409.583466	379.290588	385.838104	307.758759	326.05896	278.045624	298.94754	456.128052	404.044647	340.381744	335.863373	305.555176	459.315582	403.451508	307.641968	266.078918	285.164551	394.710205	421.707825	408.772736	398.13974	429.260132
YER065C	ICL1	4203.466797	3996.937988	4135.246582	4278.96875	4475.966797	4098.806152	3616.605957	4344.171875	4144.389648	4012.528564	4476.478027	5161.540527	4905.202148	4877.003418	4622.949219	4861.794922	4472.84668	4537.561035	4403.54541	4268.180176	4414.784668	4442.827148	4382.844727	4185.537598	4212.984375	4680.741211	4198.160156	4557.475586	4452.333984	4411.091309
YOR374W	ALD4	3269.752441	2707.676758	2445.72583	2411.4375	2379.989258	3473.637207	2819.355469	4161.047363	4135.890625	4154.411621	3301.872803	2941.796631	3163.875977	2649.851074	2500.768066	3865.545654	3993.397949	4223.79248	4269.945801	4539.092285	3497.359375	3156.302979	2796.690674	2276.231445	2239.784424	3926.080078	3715.425781	4143.495117	4209.274902	4663.845215
YKL117W	SBA1	1278.759521	1193.44751	1049.667358	979.122803	699.764526	1238.101807	1491.303833	1425.831543	1654.32312	2157.451904	1193.323975	1088.463989	1240.854736	865.572449	811.347595	1217.044434	1213.478027	1322.445312	1424.079712	1944.704224	1520.562256	1234.85083	1011.543335	945.513184	990.380493	1085.216431	1348.839355	1489.171631	1565.929321	1747.468872
YOL110W	SHR5	419.209625	308.591919	307.142517	307.715942	319.601715	512.429077	528.470337	366.874084	359.61731	313.39209	526.232422	578.564453	546.988892	509.214569	543.035461	555.900269	471.022797	499.974182	540.045715	440.464722	545.577393	510.948944	472.665405	494.776276	441.936676	399.543427	467.95166	407.422943	353.278839	338.013702
YKR048C	NAP1	348.648071	314.652252	326.076996	345.412781	339.525238	436.968353	395.121948	449.721466	395.449646	417.404999	389.492157	381.730988	394.127167	364.137451	344.19104	463.597107	425.495453	438.952271	430.179291	369.895813	438.241272	431.385864	351.663879	336.009949	381.390625	464.475647	539.727844	521.272034	488.173553	526.11908
YGR086C	PIL1	341.082489	125.694832	73.642174	73.928841	57.730251	435.596802	402.210297	418.311157	335.123993	340.479401	349.099518	105.94397	133.425934	72.097458	91.598198	491.463654	474.053894	397.429199	365.588623	406.147614	351.33728	126.579323	81.197685	95.732063	90.409454	423.850189	424.357697	366.536072	321.235596	309.5289
YLR308W	CDA2	2960.924316	2925.150391	2802.010742	2728.309082	2558.129395	2444.923584	2590.354736	2489.924561	2598.207764	2643.858887	2704.504395	3038.687988	2742.205566	2801.94165	2863.727783	2494.693359	2553.969482	2543.190674	2457.769043	2340.12207	2750.887939	2512.961914	2653.151123	2588.143311	2518.854004	2426.554199	2651.174561	2675.876709	2391.547119	2524.043945
YOR339C	UBC11	450.098389	393.341797	413.077057	372.740112	328.957825	457.316833	515.816223	458.023041	629.37738	536.359924	582.091248	473.55426	571.835632	418.756989	408.675049	524.20813	536.106018	504.27066	484.98465	445.796387	453.480286	547.917419	394.196899	423.523682	397.639832	476.084351	519.090942	481.470673	435.46814	467.560638
YBR285W	YBR285W	2642.874023	2956.136963	2637.976074	2783.797363	2566.186768	2259.976807	2136.625732	2138.91748	2253.341309	2423.950195	2813.497314	2790.097168	2594.587158	2320.959473	2114.25	2194.239746	2133.821045	2340.305664	2389.376221	2009.958496	2664.939453	2288.856934	2268.509766	2243.773438	2146.841064	2045.803711	2434.807861	2514.140381	2314.053711	2666.212646
YDR148C	KGD2	1940.574829	1644.790527	1540.759155	1466.940308	1524.758911	2246.616943	1418.966187	2335.004883	2260.830078	2283.171387	2051.415283	1853.858398	1926.926147	1929.947021	1786.464478	2387.483154	2342.924561	2449.425537	2133.66333	2122.419922	2043.347168	1620.512939	1830.362549	1432.884644	1395.087524	2789.815186	1896.826294	1968.982788	2147.20874	2070.81958
YFL011W	HXT10	783.122131	762.383301	718.126465	739.213989	765.641113	810.153564	730.309082	797.565308	812.941406	772.279236	841.542664	907.794678	881.711243	862.558411	786.419006	812.139221	764.701782	811.68103	798.808411	826.690674	863.452087	928.323181	885.415649	851.214172	838.248413	835.812683	751.793762	812.356689	743.631714	783.904724
YNL007C	SIS1	466.074951	390.95636	418.236877	443.034027	483.325958	550.799194	711.244751	630.316406	692.143799	742.357361	597.39032	552.957886	569.588562	441.433685	477.257477	630.905396	565.128906	562.249695	600.297485	564.500793	461.888855	428.960571	460.560394	424.554932	371.539001	569.432556	655.638977	744.892517	742.585938	991.343079
YGR037C	ACB1	642.333618	748.489014	795.87323	752.185974	570.254028	575.820374	942.000916	500.958374	596.651733	676.199707	989.33667	986.22467	967.169189	902.297974	868.626953	660.038086	784.659302	774.235229	725.901306	744.655884	825.884338	751.360474	504.860229	797.236206	783.246277	563.497131	811.697632	798.34967	641.179016	758.381348
YNL305C	YNL305C	648.317383	409.069672	408.820251	413.202087	364.62851	1130.725952	1431.512695	1251.80249	1219.821167	1133.641602	736.514954	456.346741	484.558502	389.898285	381.464264	1164.319702	1034.711182	945.867432	998.492371	1018.456787	753.125	506.875519	386.537323	282.504028	294.558929	1076.775024	1279.171631	1213.429199	1116.470703	1214.323975
YEL023C	YEL023C	2759.080566	2611.338379	2521.524658	2485.003418	2535.726562	2559.224121	2262.328369	2456.723389	2418.11084	2393.328613	2777.539551	2719.219727	2768.042236	2671.023926	2576.11792	2679.438232	2548.982666	2615.911377	2501.042725	2405.458008	2814.064209	2495.36084	2680.767334	2659.783691	2626.197754	2890.480225	2372.81543	2666.207031	2462.481445	2508.470215
YLR030W	YLR030W	250.57869	269.929535	249.477844	247.127899	207.608063	314.159424	262.266571	389.990936	342.138733	399.925903	283.385223	256.454834	248.184814	257.474457	223.073318	259.522491	257.542114	343.495087	327.713074	346.162872	250.040619	236.720856	287.267059	250.285645	272.666718	323.101196	221.352859	270.323456	267.578003	268.763977
