gene_id	gene_short_name	YPGR_Day1_Rep1	YPGR_Day2_Rep1	YPGR_Day3_Rep1	YPGR_Day4_Rep1	YPGR_Day5_Rep1	YPD_Day1_Rep1	YPD_Day2_Rep1	YPD_Day3_Rep1	YPD_Day4_Rep1	YPD_Day5_Rep1	YPGR_Day1_Rep2	YPGR_Day2_Rep2	YPGR_Day3_Rep2	YPGR_Day4_Rep2	YPGR_Day5_Rep2	YPD_Day1_Rep2	YPD_Day2_Rep2	YPD_Day3_Rep2	YPD_Day4_Rep2	YPD_Day5_Rep2	YPGR_Day1_Rep3	YPGR_Day2_Rep3	YPGR_Day3_Rep3	YPGR_Day4_Rep3	YPGR_Day5_Rep3	YPD_Day1_Rep3	YPD_Day2_Rep3	YPD_Day3_Rep3	YPD_Day4_Rep3	YPD_Day5_Rep3
YDR524W-C	YDR524W-C	3223.845703	5127.63916	5868.665527	5602.239746	8230.347656	4642.72168	4317.353516	3582.873047	4436.461914	3899.891602	3532.179932	4101.135742	4651.02832	5510.515137	6185.019531	2495.17041	3686.76123	3073.472656	3738.680908	3575.804688	3329.339844	3478.812988	4334.923828	3879.518799	4610.655762	1994.133545	3170.052734	2709.465088	2681.327148	2878.719482
YLR327C	TMA10	4739.90918	5696.38916	5598.495117	5227.40625	6167.566406	4864.37793	3944.865723	3418.077148	5150.996094	5071.849121	4313.402832	5940.573242	6256.720703	6147.414551	5382.473145	4434.746582	4655.572754	4490.322754	4867.431152	4788.67041	4006.337158	3926.998779	4217.481934	4627.457031	3906.750488	3080.057129	3264.759277	3424.803955	3259.541016	3229.897705
YKL100W-A	YKL100W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR299C-A	YLR299C-A	0.298795	0.097921	0.115402	0.091494	0.05513	0.005828	0.013505	0.07779	0.014799	0.002238	0.100673	0.00521	0.203782	0.06953	0.015455	0.030737	0.026625	0.024609	0.039875	0.012549	0.003474	0.00154	0.000681	0.012954	0.005235	0.002295	0.003155	0.004129	0.014187	0.007204
YLR213C	CRR1	43.789688	53.476284	51.066658	40.942104	37.858101	18.376461	19.437811	16.310583	18.682978	15.57718	21.864346	11.029274	11.627938	23.049297	17.236704	22.052706	25.659197	35.789921	23.656439	37.023045	15.033745	16.65344	19.299171	18.272673	24.18042	20.528042	16.219738	7.085042	6.319537	4.088751
YDR042C	YDR042C	4.076608	3.73955	8.261208	2.735838	5.347315	6.846738	2.628283	2.575196	4.646102	6.04135	3.446134	3.624161	2.728751	2.217425	3.904109	5.196184	3.306178	83.461594	4.290498	4.525592	4.463437	3.47471	12.72381	18.215117	3.840779	4.880688	4.096957	15.890305	7.441251	3.975346
YOR161W-A	YOR161W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL031C-A	YFL031C-A	0	1.41925	2.392536	1.999965	0.401993	4.923602	1.852529	5.448475	2.630531	5.169096	0	1.494521	2.458788	1.277911	1.511606	0.997563	4.391706	17.742611	2.616185	2.33101	131.905121	118.21447	85.871666	108.132858	89.819298	191.529129	136.930878	159.924515	175.282898	165.236694
YER085C	YER085C	0.808432	0.216851	0	0	0.5064	0.943401	0.272335	0.791338	0.276145	0.280263	0	0.220115	0	0.542373	0	0.420792	0.295813	5.448986	0.276108	0	0.287396	0.262908	0.21694	1.252882	1.583511	0.348283	0	1.532772	0.732266	0
YDR273W	DON1	1.002975	1.806984	3.190468	0.910393	1.706722	1.783882	1.285825	1.118032	1.33053	1.695061	1.244625	0.799985	1.297398	1.622684	1.226513	1.594949	1.378966	16.247299	1.027652	1.760758	3.574369	4.617697	5.494142	6.929776	3.032804	2.165816	1.287517	2.187203	1.244075	0.974095
YNL019C	YNL019C	33.482025	47.769199	47.719643	26.520922	33.536526	41.469769	30.852791	30.452707	31.71562	46.891582	40.988903	40.19194	72.096313	56.640537	40.617741	44.351513	28.732674	55.327267	34.215706	22.549135	40.564796	51.141201	86.246513	59.457191	69.270325	80.591911	45.659313	53.390438	40.859982	49.66539
YJL043W	YJL043W	0.401269	0.702279	2.201394	0.385793	0.25699	0.159062	0.367334	0.721111	0.186237	1.311869	0.167488	0	0	0.182893	0.767083	0	0.278513	2.530591	0	0	0.02111	0.173798	0.731541	0	0.373782	0.234888	0.471672	0.149153	0.636359	0.573195
YCR010C	ADY2	3884.406494	4428.31543	4267.61377	4084.130859	4742.67627	3651.707031	3823.308838	3264.655762	3898.298096	3626.005859	4120.196289	4389.617676	4438.652344	4502.546387	4205.96582	3641.379883	3767.080566	3676.892334	3727.2771	3977.969482	3376.071289	3203.36084	3364.103027	3771.918701	3014.192139	2622.322021	2939.101318	3001.312012	2979.103027	2945.726318
YNR003W-A	YNR003W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL099W	SGA1	270.281647	282.109375	296.504303	297.346802	344.051331	234.359512	216.399689	257.434448	268.892181	259.999298	285.521271	301.518921	318.929474	285.868134	314.911377	235.137894	228.875595	229.465942	195.512802	217.045197	326.157532	410.733704	496.655457	459.447693	500.403595	301.301331	272.85611	307.245026	345.681396	365.115967
YDR260C	SWM1	0.274205	0	1.396702	0.786664	0.171761	0.69145	0.277112	0.414729	0	0.434827	0.750596	0.148578	0.201761	0.275944	0	1.051548	0.301002	6.228582	0	0.033849	0.292437	0	0.441491	1.189662	0	0.708785	0.724398	0.675111	0.37441	0.277291
YPR077C	YPR077C	6.095129	4.290183	7.879839	2.694203	5.497127	8.516265	1.411292	3.617239	2.854406	1.939098	3.778103	4.186567	2.076058	3.760152	4.299379	3.664372	2.864546	51.970211	5.071259	3.321415	4.380183	4.795934	13.427424	23.081285	4.003756	5.085578	4.702894	15.498233	8.253505	2.949356
YIL065C	FIS1	658.914368	582.672729	648.210388	581.577637	737.177856	531.877686	712.573914	578.151672	734.276062	656.838501	634.615234	483.73349	401.843567	403.629425	433.17099	561.311523	586.702759	529.017273	522.710327	590.57019	477.097168	433.988831	434.361969	459.227753	422.45285	360.110535	457.151337	405.206909	529.719055	525.309265
YGR226C	YGR226C	0	0	1.202626	0.626491	0	0.313444	1.601878	0	0	0.565598	0.385056	0	0.271712	0	0	0	0.931873	1.767624	1.467782	0	0.714382	0.420577	1.014431	1.834666	2.995852	0	0.367628	0.239488	1.331194	0.677383
YBR018C	GAL7	2.806993	3.407039	11.290064	2.062279	3.016593	3.471959	1.306515	1.671391	1.398685	2.611478	3.369095	3.731107	1.831959	2.143742	2.74227	3.194999	2.456441	55.823269	2.90068	3.276888	2.740004	2.78792	4.956351	7.922088	2.576236	3.845303	2.239084	7.402054	2.913013	1.826727
YPR078C	YPR078C	5.388017	3.956178	7.138523	2.67509	4.169485	5.913921	2.241447	3.011224	2.309798	2.962981	2.282577	2.790678	3.281245	3.267847	3.629764	3.821977	2.347247	51.125835	3.453391	2.242958	2.949459	3.713289	10.59591	18.188055	3.718067	3.773797	3.831979	11.537824	6.531908	2.544977
YMR303C	ADH2	74757.46094	70390.79688	70795.47656	72173.76563	63355.25	68393.82031	72230.03125	60810.76172	65030.28516	66592.49219	75404.375	71762.46875	74839.69531	75494.10938	74565.96094	68116.39844	70754.22656	66556.34375	66223.04688	67930.14844	61298.32422	64409.86328	62961.59375	62136.10156	62732.32422	55200.98828	55092.89453	52420.86328	55591.67188	55641.94922
YOR242C	SSP2	1.884449	2.230453	2.308775	2.653141	2.049696	2.313383	1.528585	0.875219	0.961699	1.875499	1.160459	1.849143	1.34599	1.775836	1.453745	2.046376	1.793252	32.083935	2.182713	1.929412	1.610458	1.71066	4.74707	10.069777	2.072517	2.332301	2.251198	5.581903	2.579913	1.019717
YPR035W	GLN1	2760.543457	2995.879395	2949.074219	3008.011475	3325.27002	3989.258057	3479.544678	4685.05127	3603.131836	3886.805664	2781.292236	2782.131836	2697.834717	2656.718506	2824.401611	3900.13208	3407.185059	3562.53418	3721.206543	3044.26416	3438.699463	2895.551758	2801.689209	2777.045166	2690.185547	5090.958496	4994.756348	4911.555176	4639.233398	4795.749512
YIL154C	IMP2'	311.555206	167.752548	141.063904	136.200241	87.679512	329.153412	332.095795	326.688782	356.959869	337.032745	270.238373	194.833038	142.541351	146.526367	134.971283	267.751892	360.755096	309.720734	262.311493	299.164642	287.825348	241.564896	261.319489	183.914444	231.959473	362.171509	307.16394	362.7948	398.186646	449.56546
YDR522C	SPS2	4.519729	3.447661	11.705103	1.89555	4.207692	4.643157	1.500782	1.847537	2.971684	4.480793	3.017846	3.461111	3.400513	2.737213	3.818641	7.601518	2.551129	52.426079	3.906548	2.775062	3.789657	1.817118	6.068963	12.089145	3.292736	4.781004	3.328937	10.009859	4.11091	2.426703
YOR190W	SPR1	1.645686	1.3578	2.189747	0.961184	1.266235	2.292136	0.996196	1.542609	1.115736	0.646296	0.793327	1.935996	3.305763	0.528997	1.052589	1.832381	1.516285	17.342314	1.773631	1.140078	1.893875	0.758605	3.803576	5.938106	0.87176	1.21213	0.692395	3.34702	1.586176	1.316843
YNR007C	ATG3	113.687683	129.904541	130.802643	134.670013	110.829903	72.829964	106.828415	94.890305	131.170639	135.950439	89.182747	110.406311	162.523376	186.90451	221.116898	116.863136	86.58551	82.43116	128.27478	105.899765	108.217163	109.286964	145.640732	169.927612	159.949966	112.910126	129.463837	112.62587	93.311356	80.329842
YNL033W	YNL033W	24.336428	28.563643	29.652885	24.53896	22.56735	20.343273	22.825045	23.334581	17.745726	28.072973	29.402161	28.496401	38.824211	40.303364	38.781284	23.891922	21.071329	28.44034	23.58573	22.379084	40.056786	31.921171	45.537144	39.0392	47.311996	57.484299	32.742569	29.547813	36.571453	36.500416
YML009C-A	YML009C-A	166.205139	205.337845	235.1241	218.835373	226.31839	157.293488	194.593811	88.07122	138.836899	167.15918	166.004105	254.197723	239.338852	294.244629	250.839813	172.192902	191.652023	121.238907	122.584282	181.370911	167.688507	188.14267	260.837433	302.885468	257.457367	128.651749	147.401749	127.186646	110.733978	146.646957
YJL037W	IRC18	0.594238	1.150637	5.460915	1.324936	2.009777	2.461375	0.961276	1.185049	0.640656	1.298269	0.576158	1.660083	0.589762	0.629154	1.735313	0.725002	0.441669	20.17181	1.841372	1.98878	0.792186	1.552037	2.202559	3.846803	1.381056	2.336044	0.783167	4.356985	1.718578	1.679674
YFL038C	YPT1	2066.844727	1414.945679	1196.113647	1131.337036	1048.549805	2118.196777	2310.57959	1835.41748	2201.070312	2085.269531	2022.30603	1135.266113	926.539062	839.745483	762.085876	2181.899414	2156.103271	1927.952881	1991.842773	2054.564453	1533.49292	950.976013	847.8479	851.746033	769.59906	1665.317749	1691.919312	1716.659668	1675.393188	1583.779175
YPL135W	ISU1	9565.447266	10380.08008	10531.47949	10657.71289	11146.63379	8678.538086	8976.516602	7683.602539	9289.530273	8737.580078	9591.28125	10491.1543	10278.93262	10646.57031	10794.03125	8915.745117	9139.389648	8164.732422	8242.875977	8675.442383	8417.728516	8463.513672	9020.020508	9748.6875	8974.456055	7324.013672	7475.856934	7350.84082	7326.926758	7308.370605
YDL155W	CLB3	0.438216	0.166716	1.213297	0.239465	0.617618	6.534293	3.173471	3.487187	1.216013	1.208197	0.243909	0.593618	0.748227	0.110248	0.267046	1.016357	0.521524	5.243295	0.782411	0.322494	0.350514	0.801092	0.673251	1.139732	0.361223	3.54399	3.514834	4.514178	4.800919	4.612471
YJL077W-B	YJL077W-B	253.43222	361.01181	355.241089	390.994995	373.009766	283.679291	307.617706	330.994385	282.889648	263.548096	209.879288	241.652924	255.08519	215.974731	191.713257	244.63588	222.032227	232.710266	258.127106	217.297577	229.265549	235.859756	265.967316	307.003723	287.312042	229.716461	273.363861	251.048462	165.327179	172.042221
YMR017W	SPO20	0.629884	0.679583	2.446708	0.532363	0.928672	1.11686	1.309667	1.051771	0.69089	1.141559	0.325718	1.430125	0.836855	0.457802	0.848031	0.537015	0.77339	18.105249	0.844971	0.855817	0.997697	1.338303	1.736283	2.523141	1.030741	0.76132	0.88549	4.114453	0.832992	0.741958
YBL107W-A	YBL107W-A	4.003263	8.22905	10.258399	7.645482	7.667343	6.277017	5.369775	3.125393	5.945784	4.728063	4.242877	3.138114	4.138628	4.686034	3.525685	3.888437	4.346177	3.63814	4.154487	2.63873	6.712096	2.979078	6.297128	5.710166	6.219181	4.158756	4.809383	3.396681	2.319721	3.257972
YDR405W	MRP20	501.595093	390.314148	395.807129	466.39563	443.717468	535.607422	560.948608	414.853607	451.509094	475.788544	450.893158	442.58255	385.802307	330.817932	304.82074	373.132629	431.526367	449.784515	521.629211	531.603882	421.204254	379.988098	336.108398	340.416138	324.414093	361.691772	335.04303	362.002228	372.397797	354.824951
YJL160C	YJL160C	438.542664	523.009094	676.853516	700.240601	835.296997	377.590363	386.779907	321.477631	390.623138	426.119843	423.24823	447.813995	491.460175	490.072449	510.02478	287.266052	345.275421	408.211456	371.455078	428.425568	246.858444	278.828552	292.911713	314.763672	302.376038	286.224884	253.266861	297.820251	321.066589	303.307587
YDR523C	SPS1	2.603005	1.607701	4.678378	1.717081	1.898812	2.882282	1.947388	0.56837	1.391353	1.78774	1.67999	1.742344	1.570197	1.820245	2.149708	2.649075	1.857873	24.264332	1.990839	1.281338	5.907111	1.578333	4.427001	7.041277	1.793642	2.133644	2.061812	4.22906	1.955284	1.251612
YKR066C	CCP1	664.872559	730.522949	690.192261	779.60376	718.18811	631.820435	641.658386	650.059448	599.973022	677.79718	679.744812	663.263	727.447571	723.143616	835.249634	656.754456	583.970215	576.414429	539.771973	541.136841	704.003967	715.845032	725.532288	736.806458	819.886597	836.545654	727.636108	736.335999	749.499451	737.446655
YLR031W	YLR031W	29.406523	37.867764	54.451672	50.188843	44.684238	10.260036	3.946543	6.984006	0.681801	0	14.221678	11.562769	6.800401	9.741101	3.314456	15.719181	13.492609	6.508171	8.205946	4.454873	2.340551	0	0.565602	0.291446	0.774914	15.289053	13.010451	6.132728	5.52715	6.411959
YOR089C	VPS21	210.507965	74.791809	47.899483	69.94796	66.394188	327.08786	369.316315	332.960754	433.179993	495.637085	182.696533	42.442417	48.963554	45.939915	34.217007	417.148285	449.937561	363.349854	371.827179	412.980103	113.629395	37.792114	48.663898	60.504421	50.480137	313.263947	377.063965	346.9953	398.022705	429.614014
YGR169C-A	YGR169C-A	188.634521	246.640106	241.224655	245.519501	208.794067	179.110703	185.628433	143.09259	192.130783	197.860657	219.412903	210.945068	237.574341	257.033813	259.2659	162.864868	211.11879	184.470215	190.186234	189.187592	150.009613	127.886711	150.431366	159.430832	119.374748	137.022522	170.096786	129.893463	102.109329	104.314056
YPL130W	SPO19	3.558544	3.122089	20.302765	3.915562	5.635619	8.182564	6.289803	3.877339	3.591369	5.500785	5.20093	4.531861	5.584312	3.779259	5.523685	6.640669	4.140644	78.928581	3.784127	4.052959	6.235372	3.516267	12.328334	16.573666	3.717479	4.834911	6.40819	16.384846	5.901796	3.653093
YER065C	ICL1	9112.032227	10292.12793	9850.28418	10221.50391	10362.35645	9261.369141	8509.514648	11036.32617	8627.135742	8861.638672	9319.394531	9896.976562	10475.6416	10043.46777	10412.61035	9105.495117	8659.160156	9198.537109	9006.942383	8473.842773	12366.43945	12884.76074	13218.36719	12601.22559	13155.47559	12299.54492	11431.79004	11278.05176	11078.02637	10937.25586
YOR374W	ALD4	17703.50195	17200.32617	15383.7334	14707.32129	15397.17285	21045.32813	15978.33887	32575.92969	22925.53906	25441.64648	16890.15039	15597.00781	15286.79492	13758.125	14408.27246	19713.35938	17425.90234	23314.79688	25096.19922	22884.42188	27233.86328	24431.23828	22571.99414	18907.94531	19752.41992	32613.55078	32269.39648	33892.47266	36249.96484	39360.86719
YKL117W	SBA1	2854.227539	2531.770264	2641.408203	2452.133301	2241.864502	2517.818604	2919.944092	2371.014404	2668.606689	2418.07373	2847.233643	2709.823242	2584.459473	2477.690918	2290.6521	2713.447021	2780.366699	2471.708496	2453.287354	2611.318359	2246.390625	2002.159302	1985.708984	1987.643799	1614.547729	1967.85376	2122.687012	2067.039795	2086.005859	2074.447021
YOL110W	SHR5	564.891846	533.138428	572.681946	544.453796	512.779236	510.217834	449.812927	359.58548	401.843323	412.540619	505.927856	488.358887	514.149963	513.525024	474.327972	501.828735	540.963074	451.04187	394.996735	378.097229	500.404907	558.620117	443.229004	456.191925	507.500854	407.121826	364.691101	299.39389	318.440125	276.600891
YKR048C	NAP1	991.496094	868.019104	809.429749	780.683167	687.444275	1033.39502	1019.856079	1037.663696	1019.141052	993.038086	935.144409	925.908142	980.432434	909.375305	966.118591	1027.338379	986.181946	1020.19043	913.361511	947.850403	856.77832	928.933655	920.789368	787.999878	991.385986	976.682312	960.832092	910.083801	923.329529	899.551758
YGR086C	PIL1	4759.341309	4353.833496	4127.796387	4210.688477	4367.736816	6319.839355	5640.614258	6200.459961	5988.975586	5730.46875	4825.138672	3610.122314	3570.868408	3519.589355	3448.087158	6430.073242	5937.944824	6244.36084	5995.948242	5764.658691	5285.03418	3981.240723	3967.983398	3120.389404	3994.479492	6200.969238	5914.22168	6007.929688	5776.559082	5834.099609
YLR308W	CDA2	1.49212	1.322461	10.12521	1.059481	2.420267	2.623533	1.428494	1.728755	0.661165	1.69221	1.369635	1.507136	2.06464	1.843398	1.237626	1.4259	1.248807	26.0079	3.069821	1.33717	1.600823	1.018729	2.894377	5.309877	1.964351	2.350203	1.83247	4.89218	2.703702	1.768402
YOR339C	UBC11	1.014249	1.439604	0.638623	0.662224	1.120613	2.016055	1.204301	0.296252	0.612092	0.310608	0.436016	1.193173	1.138203	1.157567	0.903887	1.28248	0.824477	11.25942	2.123852	0.286434	0.955543	0.86547	2.806603	6.018173	0	0.825493	1.678003	3.273717	1.998608	0.029902
YBR285W	YBR285W	20.193195	10.72313	12.280208	12.644857	13.374963	19.999184	36.44162	18.973055	16.512903	10.985158	25.313921	62.047771	48.933746	34.522621	34.788551	30.828123	23.484596	65.803848	20.762182	43.721451	57.629208	80.865669	67.135674	71.571701	61.463238	56.232368	97.857033	96.396759	81.213844	104.019875
YDR148C	KGD2	835.590637	839.112854	759.207397	819.966248	907.714172	870.604065	833.272034	1412.452637	921.861084	949.811035	865.688782	821.015442	851.810242	723.198303	740.325684	985.790955	903.200867	949.857361	971.576904	847.54071	1757.532837	1657.99353	1650.644165	1576.992188	1587.619019	1859.9198	1764.093628	1740.047119	1621.06189	1727.401733
YFL011W	HXT10	1.987696	0.934982	1.354848	1.025126	0.853272	1.85108	0.602115	0.939543	0.819272	1.097175	1.314806	1.096719	1.270361	0.995881	0.511855	2.186933	0.967063	14.353308	1.529623	1.012595	1.09523	0.918278	3.637621	8.169088	0.999963	1.635496	0.692131	2.107011	1.449167	0.953538
YNL007C	SIS1	34.498798	31.242964	36.183788	31.43301	37.797699	56.924755	70.329552	70.622025	50.004963	44.110806	71.694946	73.454636	62.126545	70.079636	68.46431	64.121758	71.633858	67.044945	69.914268	75.321312	70.467476	55.15921	50.680862	52.20557	36.692093	125.784286	103.823563	95.986908	100.557159	99.840073
YGR037C	ACB1	56.641811	71.171928	91.126099	100.254913	78.57663	118.931129	104.123825	81.51712	98.908432	95.86145	87.703644	114.973824	67.886337	81.672012	99.94944	82.166496	97.068787	73.068054	63.313141	58.026852	87.93325	64.682701	91.843544	77.304939	57.013905	63.329384	44.736393	67.760086	47.675903	44.066525
YNL305C	YNL305C	595.780457	383.987427	297.288971	293.464874	298.503693	1160.725708	1100.705933	975.670898	1095.443604	1148.156494	513.392273	314.777039	234.111572	193.988586	154.020508	1106.365601	1198.085815	1124.080688	1151.630737	1225.203979	475.874512	232.906647	187.441711	158.732437	172.129227	929.649292	914.655273	932.521973	997.545776	983.371765
YEL023C	YEL023C	2.847343	2.188443	3.685909	2.677272	3.023847	3.496821	2.349282	1.974871	1.615268	2.212664	2.394776	3.15358	2.80871	2.037728	3.493992	6.266503	4.773098	30.535444	4.905741	3.479853	3.339679	4.047183	8.811012	16.2862	2.607988	2.467689	3.085118	5.138245	4.312481	1.611884
YLR030W	YLR030W	22.018711	30.641838	33.78709	28.274744	33.57407	6.789535	3.292469	5.770036	5.147289	0.356185	20.372847	23.554346	26.363605	25.756891	21.430935	24.067677	18.853289	14.883782	15.339013	8.423799	8.642371	6.958429	8.221755	8.73103	5.628751	8.344164	11.694078	8.973998	9.110441	10.352697
YBL075C	SSA3	332.059021	336.971405	332.20517	343.972992	347.349365	345.956482	377.128571	391.29007	359.328705	378.342407	397.223267	452.750519	437.823578	502.378662	473.621033	274.960419	296.337708	285.279236	278.083221	264.283966	404.494202	446.809296	470.556702	483.381592	492.21991	390.628998	374.472198	399.319336	414.834991	391.023041
YDR177W	UBC1	0.610401	1.098265	1.467	0.417464	1.013774	2.039108	1.316281	0.861327	1.074807	0.903067	0	1.14991	0.589762	0.767841	1.736592	1.149016	0.898909	9.515431	0.541736	0.624586	0.95585	0.807304	2.610972	3.674829	0.956704	0.775015	0.884455	0.534464	1.549538	0.815059
YLR220W	CCC1	368.401031	255.930939	218.121017	247.537628	274.248291	545.744385	628.399658	554.089783	590.77124	550.335327	402.922546	291.704681	269.738098	257.550079	254.240768	483.131744	496.54837	495.512421	564.478943	635.341064	329.709778	188.323196	224.564758	217.256912	168.967804	439.526245	478.026184	485.003265	492.658691	655.215271
YCL011C	GBP2	226.603928	208.958282	219.138824	204.562149	236.63826	196.901718	182.948654	191.364395	177.704025	193.515244	192.845123	149.634171	155.35112	154.095551	152.242996	210.573898	197.082672	186.302734	178.162766	147.264328	177.577347	188.00296	204.707535	189.095688	197.732224	194.087936	185.184113	218.22226	233.717087	236.523697
YNL071W	LAT1	710.421265	632.096558	613.853271	598.232971	658.265625	900.138977	694.068542	1148.277466	851.668091	786.083069	752.242676	658.871948	673.678162	723.797546	692.375305	903.598511	789.953735	957.113098	968.486511	853.391724	1044.903809	938.303955	930.166687	940.344788	1004.843018	1298.677002	1260.696289	1187.975952	1175.385498	1187.630371
YGL205W	POX1	388.497192	424.395996	458.667603	444.651428	470.601044	384.079529	409.679047	375.871094	384.023529	391.452972	322.122101	400.024139	379.997803	422.768066	401.36264	347.372406	385.428436	371.905029	356.180725	344.490173	458.98703	398.880524	490.982849	495.977051	461.894409	400.544891	407.829926	390.451111	381.505402	404.967682
